{upset, turnover, 推翻}
{pathological, pathology, 病理学, 病理}
{m3, m4}
{称赞, 荣誉, 名誉, 好评, praise}
{barker, 狗}
{deduction, discount}
{头, tau}
{花, hua}
{endeavor, endeavour}
{magic, spring}
{philosopher, sage, philosophical, philosophy, 哲学}
{toast, crisp}
{fold, congregation, faithful}
{atomic, 原子, atom}
{特洛伊, troy}
{sensation, paradise}
{par, ostrich, condor}
{捷豹, jaguar}
{spanish, spain, 西班牙}
{hook, crochet}
{chinese, 华文, 中文, 华语, 汉语, 中文版}
{饲料, forage}
{bottleneck, 瓶颈, neck, 领口}
{cardigan, 羊毛衫}
{sentence, time}
{trunks, hope}
{temper, season}
{酵素, ferment}
{northwestern, northern}
{fly, you}
{eden, 伊甸园}
{twitter, tweet}
{fermentation, 发酵, ferment}
{必需品, necessity}
{adida, adidas}
{reflection, 反射, inspection}
{philosopher, 哲学家}
{forget, 忘记, block}
{隔离, privacy}
{old, 老年}
{监测, supervise, monitor, 监督}
{octagon, octagonal}
{蕨类, fern, ferns}
{覆盖, blanket}
{capital, great}
{调焦, 聚焦, 对焦}
{right, 右边}
{legend, 间谍, spy}
{右手, right-hand, right}
{stress, 着重, focus}
{williams, 威廉姆斯}
{kin, related}
{自救, self-help, 自助}
{明基, benq}
{多伦多, toronto}
{one, cry}
{torpedo, mine}
{宿舍, dormitory, dorm, hall}
{strain, filter, 滤波}
{egypt, 埃及}
{elevation, extension, depression, reduction}
{torpedo, 鱼雷}
{男孩, boy, twilight}
{汕头, shantou}
{上, 下, right, 右边, 前, erect, upright}
{self-esteem, dignity}
{权限, rights, 权利, right}
{栅栏, grate}
{tension, 不安, 紧张}
{rigging, tackle}
{old, older}
{alkali, basic, base}
{扭矩, 扭力, torque}
{法令, decree, fiat, 命令, order}
{correct, right}
{修剪, crop}
{2, er}
{gold, anthology}
{降低, 减少, decline, 缩小, discount, 降压, reduction, decrease}
{work, cultivate, crop}
{line, 线}
{pulse, fluke}
{china, 瓷器}
{empire, combine}
{harvest, snakes}
{crook, curve, 弯曲}
{台, taiwan, 台湾, china, roc}
{纸板, cardboard}
{正, correct, 对, right, 是}
{美食, 料理, gastronomy, cuisine, culinary, 烹饪}
{china, 瓷器}
{m2, m4}
{kameez, salwar}
{metropolis, silhouette}
{vs, versus}
{cufflink, cufflinks, 袖扣}
{prop, pro}
{correct, right}
{afghan, 阿富汗人}
{correct, right}
{时间, 时刻, time}
{savage, blast}
{cross, 交叉}
{mate, marco}
{blackout, fury}
{咖啡壶, 咖啡机}
{fury, violence}
{项, key}
{philippine, 菲律宾}
{雪貂, ferret}
{taste, 品味}
{shell, blast}
{oceanography, 海洋学}
{shell, blast}
{graze, pasture, crop}
{в, v, ve}
{方法, 做法, process, method, 法, 办法, way}
{disciplinary, corrective}
{早晨, 上午, 早上}
{shoot, 射击, blast}
{southwest, northwest, northeastern, southeastern}
{布拉德利, bradley}
{充实, plenty}
{冲击波, blaster}
{草原, grassland}
{curse, swear}
{cutoff, cut-off}
{prisoner, jail, prison, 监狱}
{黑暗, 雾, fog}
{烟雾, 雾, fog}
{boom, nail, smash, blast}
{address, 诀窍}
{prison, 监狱}
{排队, line, 线}
{address, 地址}
{address, destination, 地址}
{previous, old}
{chelsea, 切尔西}
{gastrointestinal, nutritious, intestinal, nutrition, nutrient, 营养, nutritional, 营养学, nourish, nourishment}
{减少, 减小, decrease}
{duke, rusty, duncan}
{a, ad}
{降低, 减轻, 减少, 减小, decrease}
{挑选, 分拣, screen, sieve, sort, 过滤}
{screen, 放映}
{shotgun, snorkel}
{袋鼠, kangaroo}
{对准, alignment}
{ar, are, 是}
{frederick, napoleon}
{gallon, 加仑}
{shield, screen}
{billy, baton, 棍棒, club}
{conjunction, alignment}
{poop, dope}
{voice, 声音}
{ar, 阿肯色州}
{voice, 态, middle}
{alignment, warp}
{束缚, handcuffs, 手铐, handcuff, cuff}
{bud, pot, grass, gage, smoke, weed, marijuana, herb, 大麻, dope}
{sell, 出售}
{cuff, 袖口}
{alliance, 同盟, coalition, 联盟, alignment, warp}
{metric, empty}
{供应, 供求, 供需}
{下巴, chin}
{arabian, arab}
{cue, 球杆}
{黑猩猩, pan, panini}
{arabian, arab}
{decorator, designer}
{消灭, 灭绝}
{时钟, 钟表, clock}
{度量, metric}
{mold, model, mould}
{pipe, 管道}
{教育, 培养, educate}
{操场, parade}
{pattern, model}
{露营, tent, camp}
{拥抱, snuggle, cuddle, 依偎, nestle, 贴近}
{mouse, creep, sneak}
{检验, test, 测试, screen}
{流通, circulate}
{intrusion, 侵入}
{蔓延, creep}
{检查, screen}
{流通, 循环, circulate}
{阻塞, 堵塞, congestion}
{pose, posture, model, sit}
{scream, cry, shout}
{0, 2}
{path, 路径, 道路}
{cards, hand}
{度量, metric, 指标}
{parfum, essence, 香水, perfume}
{negative, 否定}
{fold, 折叠, folding}
{校园, campus}
{erase, delete, 删除}
{limit, confine}
{磨碎机, grater}
{parker, 帕克}
{游行, parade}
{ruffle, shuffle, mix}
{奖品, trophy, prize}
{essayist, 文学家}
{mobilize, circulate}
{blow, blast}
{尝试, essay}
{爆炸, blast}
{奖金, 赏金, purse}
{essays, 随笔, essay, 杂文, 论文}
{镊子, plier}
{墓葬, grave, tomb}
{干, stem}
{对联, couple, 对, brace, couplet, pair, duo, duet, span}
{brace, 支撑}
{对, brace, pair}
{tuber, 松露}
{幻灯片, transparency, foil}
{ahead, leading}
{fold, folding, 褶皱}
{dracula, drake}
{汉密尔顿, hamilton}
{发表, open}
{门槛, 入口, threshold}
{江南, jiangnan}
{满意, satisfaction}
{黑头, goose}
{capsule, cabin, gondola}
{square, 正方形}
{cat, guy}
{grateful, appreciate, thanksgiving, appreciation, 感谢}
{gilbert, 吉尔伯特}
{门垫, mat, doormat}
{renovation, renewal}
{medallion, 奖章, palm, medal, ribbon, decoration, 勋章}
{derailleur, derailleurs}
{装饰品, embellishments, ornament, fall, 装饰, ornaments, turn, 装潢, decoration}
{cold, faithful}
{增大, 膨胀}
{incredibly, superbly, fabulously, wonderfully}
{decor, 装饰}
{mantle, mantel}
{甲板, 上部, deck}
{airy, visionary}
{pete, rouge, jack}
{pinch, crimp}
{chimney, 烟囱}
{airless, stuffy, close}
{chimney, 灯罩}
{记分卡, scorecard, card}
{shrink, quail}
{moose, jack}
{symbol, 波特}
{folder, 目录}
{self-service, 自助}
{dizzy, silly}
{modulate, regulate}
{koala, 考拉}
{wit, card}
{requirement, 必需品, 要素, necessity, essential}
{身份证, card}
{领带, stock}
{火把, torch, torches, 火炬}
{screw, 拧紧}
{pass, eliminate}
{明信片, card}
{guy, rib, roast}
{decontamination, 净化}
{节约, 吝啬, 节省}
{粥, congee}
{cover, 被子, 毛毯, blankets, blanket, 毯子, coverlet, 棉被, 毯}
{迫使, pressure, blackjack}
{无效, invalid}
{同类, relative}
{卡, 扑克牌, 纸牌, 卡片, card}
{horse, knight, 骑士}
{rv, camper}
{sparkle, foam}
{pokemon, pokémon}
{magic, spell}
{冻结, 凝结}
{richness, fertility}
{para, parity}
{高音, din, racket, row}
{cloak, cloaks, 斗篷, 披风}
{blame, fault}
{领口, v-neck}
{pick, blame, 挑剔}
{baker, 贝克}
{charge, blame}
{tie, 领带, necktie}
{gravity, 严肃}
{模仿, 模拟, 仿真, model, simulate}
{私, privateer}
{ring, 环}
{gynecologic, gynecological}
{overhaul, modernize}
{subject, capable, open}
{refrigerant, 制冷剂}
{modify, qualify}
{necklaces, 项链, necklace}
{纸币, 钞票}
{poly, 亚克力, plexiglass}
{mantle, blanket}
{chicken, penis}
{superficial, zombie}
{运送, ferry}
{cafe, café}
{叶子, foliage, opposite, leaf}
{evaporators, evaporator}
{化肥, 肥料, fertilizer}
{消化道, gastrointestinal, intestinal, gut}
{myriad, 无数}
{thesis, dissertation, 论文}
{爱好者, fan}
{condense, 蒸馏, distil}
{缺陷, defect, blemish, mar}
{transistors, 晶体管, transistor}
{pr, 公关}
{belt, 带}
{gilbert, gi, gb}
{欧姆龙, omron}
{光笔, 电子秤}
{三角形, triangle}
{三角, 三角形, 三国, triangle}
{snack, 零食, 零嘴, snacks}
{mario, stars, mushroom}
{dee, revelation}
{现实, practice, 实行, 实践}
{联系人, contact}
{downtime, break}
{细胞, cell}
{手机, 设备, mobile, 手提, cellphone, cell, device}
{电池, cell}
{操作, task, 程序, procedure, 工作, operation}
{joan, abe}
{操作, 作业, 运作, operation}
{ar, are}
{substantive, essential}
{culture, 培养}
{争夺, scramble}
{hvac, heaters, heater, 加热器, 取暖器, warmer}
{pare, trim}
{巴斯, bath}
{共振, 共鸣, vibrate}
{recall, recognize}
{pare, skin, peel}
{labeling, label}
{fatigue, jade, tire}
{咖啡, joe, caffeine, java, coffee}
{unite, unify}
{cadre, cell}
{单元, cell}
{plump, fat, fatten}
{indispensable, essential}
{咖啡, 咖啡豆, coffee}
{福尔摩斯, pi, sherlock}
{digital, 数码}
{文化, culture}
{cubicle, cell}
{tighten, fasten}
{fix, affix, 固定, attach, secure, fasten}
{素, 素食主义者, vegetarian}
{剪贴簿, scrapbook}
{electronics, 电子学, electronically}
{gigabit, gb}
{scrape, scratch}
{britain, gb}
{horse, knockout, lightning, bump}
{ghz, gc}
{素, 素食, 素食主义者, 素菜, vegetarian}
{车辆, vehicles, vehicle}
{三角, triangle}
{resolve, 分辨}
{体面, good, honorable}
{展开, 公开, 展示}
{condense, 浓缩, 凝结}
{resolve, solve}
{fourteenth, 第十四}
{scrap, 碎片}
{condense, 浓缩}
{nintendo, wii, 任天堂}
{square, 正方形, 四方, squares}
{circulatory, cardiovascular}
{三角, 三角铁, triangle}
{condense, 凝聚, 浓缩, 精简}
{speculation, 猜测, guess, 假设, hypothesis, belief, opinion}
{罗斯, ross}
{综合征, syndrome, 综合症}
{gdp, nominal}
{condition, stipulate, qualify}
{turtle, glide, float}
{3, prong}
{triangular, 三角形, triangle}
{manuscript, ms, 手稿, 原稿}
{近视, myopia}
{齿轮箱, gearbox, 变速器}
{电镀, electroplate}
{狂热, fanatic}
{shifter, 换档, 变速器}
{fancy, 幻想, fantasy, illusion}
{档, caravan, gear, train}
{四分之一, fourth, quarter}
{tetra, zelda}
{richmond, 里士满}
{raise, lift}
{经营, 运作, operation}
{善于, 熟练, facility, 灵巧}
{sphere, 天}
{generation, 世代, contemporary, 当代}
{king, 巨头, tycoon, power, 大王}
{os, 操作系统}
{princeton, 普林斯顿}
{永康市, yongkang}
{trauma, 创伤}
{caddies, 茶叶罐, caddy, 球童}
{or, surgery}
{精神病, 心理}
{天极, pole}
{轨道, orbit}
{pantone, 彩通}
{pink, 粉红, 粉色, 粉红色}
{分开, split, separate, part, 分离}
{glue, paste}
{partition, 分区}
{share, 分享}
{changshu, 常熟}
{童子军, troop}
{安全, safety}
{sweep, cultivator, cultivators, tiller}
{senior, 老人}
{外科, 外科学, surgeon, 手术, surgical, operation, surgery}
{revere, fear}
{发光, glow, shine}
{cultivation, tillage}
{locomotive, breakdown}
{feed, feast}
{kiwi, encyclopedia, wp}
{隐瞒, 掩盖}
{parent, rear, 培养, raise, 养育, nurture}
{课堂, lesson}
{工序, 工作, operation}
{道德, lesson, 课程, moral}
{excel, microsoft}
{psyche, 灵魂, soul, 心灵, 精神}
{操作, 运算, 运作, 运转, operation}
{加温, 加热, 升温, warming, 取暖, heating}
{挽救, save}
{blank, scrabble}
{orc, orcs, goblin}
{导出, export}
{血管, 静脉, vein}
{心脏病, cardiology}
{停车, park}
{favor, favour}
{unite, join}
{精神病学, psychiatry}
{韵律, cadence}
{workman, 工人}
{favor, privilege, favour}
{synthetic, man-made}
{ethical, honorable}
{prefer, favor, 偏爱, 青睐, favour}
{lamp, 灯}
{bird, birds}
{patch, pruning, 皮肤病, blister, erosion, scale, crust}
{favor, favour}
{补偿, compensation}
{conduct, 带, direct, 带领, 引导, lead, guide}
{conduct, direct, lead}
{有助于, contribute, lead}
{zedong, 毛泽东, mao}
{stress, accentuate, emphasize, accent}
{blaze, 火焰}
{blindness, 失明}
{stress, accentuate, accent}
{snake, snakes}
{consent, accept}
{blaze, hell}
{错误, error}
{mung, 绿豆}
{blaze, hell}
{接受, accept}
{录像机, vcr, vcrs}
{继承, enter}
{multi-disciplinary, interdisciplinary}
{electrostatic, 静电}
{赞成, 同意, 答应}
{加快, 加速, accelerate, speed}
{加快, 加速, accelerate, speed}
{troop, parade}
{cancel, undo, 取消, 撤消}
{natural, 天生}
{art, age}
{submit, bow}
{rogue, 流氓}
{栽培, culture, 培养, 精致, finish, refinement, polish, cultivation}
{schedule, timetable}
{knee, 窒息, 膝盖}
{天体, 星体, 星球}
{摇摆, 动摇, 犹豫, 摆动}
{joker, you}
{fantasy, dream}
{resemble, 类似}
{球童, caddie}
{swine, hog, pig}
{转售, resell}
{stiff, 正文, remains, body, clay}
{明白, understand, 懂得}
{fit, 一致性, equality}
{格林, grimm}
{fan, 扇}
{ekg, ecg, 心电图}
{hover, 悬浮}
{paper, wallpaper}
{concrete, 凝结}
{reserve, 贮存}
{pre-owned, second-hand, 二手, secondhand}
{hover, 徘徊}
{友人, 朋友}
{储备, reserve, 预订}
{ekg, ecg, 心电图}
{hover, linger, 徘徊}
{hover, 摇摆, oscillate, 徘徊, vibrate, 犹豫}
{mouse, sanya}
{housekeep, 管家}
{light, 卸除}
{mystical, mystic}
{elegance, elegant}
{神秘, mystic}
{接纳, 赞成, 承诺, 同意, consent, 接受, 答应, accept}
{pad, 印台}
{glare, blaze, brilliance, 眩光}
{狐狸, fox}
{矢量, 向量, vector}
{夹克, blazer, sportcoat}
{resolve, conclude}
{果冻, jelly, gelatin}
{矢量, 分量, 向量, vector}
{果冻, gel}
{字形, 字符}
{gelatin, gel}
{明胶, gelatin}
{neon, ego}
{收据, receipt, 发票}
{warrior, 战士}
{practitioner, 医生}
{kaohsiung, 高雄}
{科普, cope}
{barn, 仓库}
{山地车, 越野车, mtb}
{护膝, kneepad}
{knot, spline}
{河北, 河北省}
{receiver, recipient}
{棒棒糖, lollipops, lollipop, sucker}
{操纵, operator}
{cheongsam, 旗袍}
{london, carousel}
{congress, 国会}
{closer, closers}
{week, 周, 星期}
{receiver, 接收器, sink, 接收机, 接收}
{隐患, snake}
{冬菇, shiitake, 香菇}
{cult, 邪教}
{矮人, dwarf}
{vice, third}
{刮刀, scraper}
{forge, fashion}
{theorist, theory}
{snail, 蜗牛}
{心理学家, psychologist}
{fang, 房}
{receipt, reception, 接收}
{cactus, 仙人掌}
{连接, 联络, connection}
{龙泉, longquan}
{intrigue, 吸引, fascinate}
{metal, 金属}
{undo, 破坏}
{weird, psychological, psychology, 心理学, psychologist, 心理}
{lie, kwik}
{grip, fascinate}
{passion, mania}
{sentence, doom}
{unearth, 发掘}
{est, affinity}
{wonderful, dwell}
{parcel, 分, 分配}
{培育, grow, raise, farm, produce, 种植}
{reliability, 可靠性}
{blue, scratch}
{peanut, 花生}
{客串, featuring}
{蔬菜, veggie, 素食主义者, veg, 菜, 蔬, vegetable, vegetables}
{5, five}
{三亚, sanya}
{入口, intake, inlet}
{解剖, anatomy}
{otto, matt}
{素食主义者, vegan}
{recess, inlet}
{镶嵌, inlay}
{start, scratch}
{考验, trial}
{division, 分割}
{接管, 吸收, absorb, 接收}
{吸收, 吸入, draw, suck, absorb}
{澳洲, australian, 澳大利亚, australia}
{吸收, absorb}
{heavily, heavy}
{guard, order}
{苏格兰, scotland}
{稳定性, 稳定, stability}
{澳洲, australia}
{investor, 投资者, investors}
{放大器, amplifier}
{吸收, absorb}
{吉姆, kim}
{stabilizer, stabilize, 稳定剂}
{fetal, 胎儿, fetus}
{经历, 遭受, undergo}
{founder, flop, 失败}
{cigarette, smoking, smoke, 吸烟}
{斯普林菲尔德, springfield}
{功率, power}
{侏儒, gnome}
{依赖, resort}
{权力, powerful, power}
{花瓶, vase, vases}
{conceal, hide, 隐藏, 藏}
{franchise, cosmos}
{奥兰多, orlando}
{肥胖, 肥胖症, 超重, overweight}
{eternity, 永恒}
{永久, eternity, eternal, 永恒, 永远, infinity, 无穷, forever, timeless}
{跳跃, hop}
{sleep, rest}
{脂肪, fat}
{electromagnetism, 电磁学}
{pear, asparagus, celadon, mantis}
{process, operation}
{想像, 想象, imagine, 设想}
{纱布, gauze}
{漂洗, rinse, 冲洗}
{加盟, join}
{osmosis, peek}
{condense, digest, concentrate}
{接近, 趋向}
{nose, pry, poke, 干预}
{收割, 镰刀, sickle}
{goodbye, 告别, 再见, farewell}
{间隔, distance, space, 距离}
{xbox, dashboard}
{yam, 驿站}
{accuracy, object}
{taillight, 尾灯, anti-fog}
{阿姆斯特丹, amsterdam}
{许可, yield, 承认, grant, 让步}
{negative, positive}
{puff, 粉扑}
{古董, antique, 文物, 古玩}
{conceive, 怀孕}
{netting, 帷幔, 纱布, 面纱, gauze}
{barrel, 桶}
{古代, antiquity}
{跳跃, hop}
{horseshoe, shoe}
{wallet, far}
{鸟巢, 燕窝, nest}
{running, symphony}
{崩溃, 粉碎}
{barrel, drum}
{护目镜, goggles, 风镜, goggle}
{认知, knowledgeable, process, 学问, acknowledge, cognitive, cognition, 知识, knowledge}
{隐瞒, conceal, 隐藏, 隐蔽}
{horseshoe, shoe}
{barrel, 桶}
{plunge, steep, immerse, absorb}
{teacup, 茶杯}
{投资, investment}
{柚木, teak}
{cage, coop, 笼子}
{事件, event}
{smoking, smoke, 吸烟, 烟}
{occupy, engage, absorb}
{crazy, sentimental}
{凯尔特人, brand}
{red, 红}
{提炼, 摘录, 抽象, abstract}
{烟雾, 雾霾}
{manners, 礼貌}
{abuse, step, 滥用}
{barrette, 发夹, 发卡}
{食堂, 餐厅, canteen}
{电子, electron}
{斯普林菲尔德, springfield}
{alcohol, 酒精}
{abuse, shout, 滥用}
{澳洲, australian, aussie}
{boring, slow, tedious, dull}
{venom, poison}
{manor, 庄园}
{stage, level, map}
{legwarmer, legwarmers}
{manor, 庄园}
{distance, proximity, length, 距离}
{pinch, cabbage, hook, swipe, lift, abstract, sneak}
{笑脸, smiley}
{hao, 号}
{atmosphere, presence}
{邀请, invite}
{喷水, 水枪}
{安德森, anderson}
{gene, 尤金, eugene}
{sanctuary, hero, sleepers}
{plump, 丰满}
{暴跌, sink}
{distance, 间距, 距离}
{redemption, hummingbird}
{consensus, opposition}
{mainline, trunk}
{squirrel, 松鼠}
{significance, 相关性, relevance}
{聊天, im, chat}
{lens, tem}
{覆盖, house}
{proof, 证据}
{结束, conclude, finish, 完, 完结}
{pak, park}
{charter, 许可证}
{rigorous, rigor, 严谨, validity}
{hunt, trace, 捕捉, hound, 追踪}
{reason, conclude}
{图表, charts, legend, chart, key, graph}
{sanctuary, edward}
{archive, graph}
{粉, powder, 粉末}
{招待, host, 款待}
{reconcile, settle}
{破坏, level, 拆卸, dismantle}
{pan, trash}
{strip, dismantle}
{内裤, briefs}
{doll, skirt, bird, baby, dame, babe, chick}
{heat, warmth}
{concentrate, 集结}
{公文包, briefcase, 皮包}
{giant, 巨人}
{heat, warmth, 激动, passion}
{邀请, invitation, 邀请函}
{realm, region}
{禽类, 飞鸟, 鸟儿, jay, bird, birds, 鸟类}
{heat, 热}
{worry, occupy, interest, 感兴趣, 关心, concern}
{tape, 胶带}
{rings, 环}
{heat, 高温}
{condense, contract, 浓缩, concentrate}
{山西, 山西省}
{sprocket, cog}
{disk, harrow}
{border, edge, butt, march}
{补偿, 弥补}
{reamer, reamers}
{shuttle, bird, 羽毛球}
{antiquarian, 古玩}
{karma, action}
{wang, bong}
{拿铁, latte}
{austin, 奥斯汀}
{raspberry, boo, bird}
{manual, 手册}
{茶叶, tea, 茶, 茶水}
{antioxidant, 抗氧化, 抗氧化剂}
{signs, 的, sign, signed, positive}
{提, 笔画, stroke}
{otoscope, 耳镜}
{teabag, 茶包}
{管, tube, 真空管, valve}
{molly, spirit}
{sunrise, 黎明, 早晨, 开端, 日出, dawn, aurora}
{马拉松, marathon}
{极光, aurora}
{conservation, restoration}
{baroque, 巴洛克}
{紧致, compact}
{溶解, fade, dissolve}
{variety, 变种}
{festival, carnival}
{发电厂, 电站}
{溶解, 溶剂, solvent, solvents}
{law, patriot, cougar}
{noise, racket}
{yun, sam}
{grip, traction}
{reward, honour, honor}
{综艺, variety}
{symbolize, represent}
{luster, muse}
{nat, 的}
{incontinence, 放荡}
{glues, 胶粘剂, adhesives, glue, adhesive, 粘合剂}
{锯子, 电锯, saw, saws}
{轻微, slight}
{顺利, smooth}
{perfect, hone}
{decent, nice}
{象征, 代表, represent}
{adherence, adhesion, bond}
{代理, 代表, represent}
{lithium, lucy}
{disciple, follower, 弟子}
{拥护, attachment, adherence, adhesion}
{咖啡壶, percolators}
{production, producer}
{goldwork, goldsmith}
{spanner, f1}
{honour, honor}
{heat, hvac, 暖气, heaters, heating}
{赛璐珞, celluloid}
{alive, live}
{gold, 金币}
{赛璐珞, cinema, film, celluloid}
{yan, noble, wood, woody, hamilton}
{routine, everyday}
{rebirth, renaissance}
{框架, frame}
{participation, involvement, 分享}
{咖啡厅, 咖啡馆, cafe, café}
{馅饼, 饼干, biscuit}
{leading, preeminent}
{软管, hose}
{manure, 肥料}
{star, prima, stellar, leading}
{abound, 充满}
{凯撒, caesar}
{忍者, ninja}
{制作者, producer, manufacturer}
{挤满, abound, 充满, 富于, bristle, burst}
{袜子, hosiery, hose, 袜类, 针织品}
{lesbian, les}
{欺骗, magic, 魔术, trick, illusion}
{散热, heatsinks}
{紧身裤, hose}
{waste, dissipation}
{si, poetry}
{分裂, 分离}
{red, redwood}
{取消, 撤消}
{modernist, modernism}
{凝视, gaze, regard}
{stack, 烟囱}
{海口, haikou}
{varnishes, varnish}
{a1, a-1}
{rogue, thief}
{tissot, 天梭}
{excess, dissipation}
{ctf, release}
{port, 端口}
{口, opening}
{stacker, stackers}
{诱惑, snare, hook, 诱捕, 陷阱}
{hours, survive}
{notion, notions}
{df, digimon}
{挂, hook}
{solicitation, solicit}
{layout, 网路, 配置, 网络, 布局, network}
{reason, 推理}
{跳跃, hop, skip}
{stabilizer, 稳定剂}
{大提琴, cello}
{hoover, vacuum}
{conductive, conductor}
{opera, 歌剧, 戏曲}
{电源线, flex}
{clinic, hospital, 医院}
{学习, con, learn, 学, 记忆, memorize, 记住}
{镀金, gold-plated}
{tape, 胶带}
{openwork, 镂空}
{passive, peaceful}
{division, 部门, 专区}
{cellar, 酒窖}
{time, space}
{bach, 巴克}
{佳能, canon}
{gold, 金牌}
{free, 免除}
{wound, 伤口, 伤害, 损害, 损伤, lesion}
{dish, serve}
{吸收, absorb}
{gazelle, 羚羊}
{coupling, union}
{gazebo, 凉亭, gazebos}
{马丁, martin}
{伪装, 假装, disguise, mask}
{周, zhou}
{but, conjunction, 联, 结合, 联合, coordination}
{flight, loop}
{junction, conjunction, 连结, 连接}
{联合, union}
{wet, sweat}
{打击, breakdown}
{一体化, coordination}
{被动, passive}
{breakdown, 故障}
{break, develop}
{艰巨, toughness}
{intensify, deepen}
{polyester, 聚酯}
{sherman, 谢尔曼}
{break, 切断, 中止}
{脱离, 分离, 逃跑}
{rest, 支架}
{epidemiology, epidemiological, 流行病学}
{整天, 全天}
{rest, 静止}
{instructions, 指令书, 指示}
{theatre, 戏剧, theater}
{hdpe, poly, 聚乙烯, polyethylene}
{rain, 下雨}
{play, drama, 戏剧, 剧本}
{catwalk, airway, 航道}
{reference, 工具书, 参考书}
{drama, 戏剧, dramatically, 演出}
{stern, strict}
{break, 暂停, 中断, 中止, pause}
{兄弟, brother}
{needs, dollhouse, ghost, echo, omega}
{兄弟, brothers}
{synthesis, s}
{供暖, 暖气, heating}
{loan, 借款, 贷款}
{气泡, pocket}
{速度, 速率, velocity, speed, 速}
{smurfs, 蓝精灵, smurf}
{游乐园, 游乐场}
{airgun, 气枪}
{==, 相比, comparison, equality}
{efficiency, efficient}
{cop, chop}
{identity, rage, pure, debt, weak}
{entertain, amuse, 娱乐, entertainment, amusement}
{曲棍, 曲棍球棒}
{隔间, compartment}
{patch, 补丁}
{乐趣, amusement}
{flop, flops}
{冰球, puck}
{compass, 指南针, compasses}
{白蚁, termite}
{ma, am}
{edge, 边缘}
{食谱, recipe, formula}
{lean, thin}
{dragonfly, 蜻蜓}
{john, trick}
{depression, 抑郁}
{披肩, mantle, 斗篷, cape}
{paradise, 10}
{newcastle, 纽卡斯尔, nut}
{valance, 帷幔}
{terracotta, 兵马俑}
{wolf, troll}
{rail, train}
{模, module, 模块}
{haven, spotlight}
{ne, 内布拉斯加州, nebraska}
{civilization, refinement}
{all, altogether, wholly, 全, completely, totally}
{诱捕, housing, trapping}
{未知, unknown}
{clamshell, flip}
{rome, 罗马}
{污水, sewage}
{civilization, civil, civilize, 文明}
{性, cape}
{kick, beef, 抱怨}
{surf, 冲浪, breaker, 断路器, breakers}
{单位, unit}
{high, 高}
{civilization, culture, 文明}
{george, 乔治}
{defeat, kill}
{breaker, 断路器}
{one-third, 三分之一, third, pipe, butt, pipes}
{单位, unit, 单元}
{high, richly}
{牛肉, beef}
{容量, capacity}
{单位, unit, 单元}
{安娜, anna}
{平民, 百姓, civilian}
{defeat, overcome}
{容量, capacity}
{defend, represent}
{defend, maintain}
{百叶窗, fin}
{单位, unit, 部件}
{horse, cavalry}
{industrial, 工业}
{excellent, splendid, first-class}
{defend, 保卫, guard, 守卫, hold}
{脚蹼, flipper, fin}
{特洛伊, troy}
{打, defend, oppose, fight}
{蜂, bee, 蜜蜂}
{纽西兰, nz, 新西兰}
{grooming, training, preparation}
{disassemble, dismantle}
{defend, support}
{fins, fin}
{domination, dominance}
{passionate, 热情, 激情, passion}
{usable, user-friendly, 易用性}
{天堂, heaven}
{一次性, one-off}
{defect, desert}
{百合, lily}
{狂热, 激情, rage, passion}
{tattoo, breakout, break, 突破}
{岭南, lingnan}
{break, fracture}
{公式, formula}
{pharmacopoeia, 药典, formulary, 处方}
{south, wings}
{呼吸系统, respiratory}
{方案, pattern, formula, rule}
{filtration, 过滤}
{surplus, excess, extra, redundant, spare}
{formulation, preparation}
{crack, break, check}
{speech, 讲话, 交谈}
{mile, knot, mi}
{darker, 黑暗, dark, darkness, darken}
{陷阱, trapping}
{laureate, 得主}
{地形, relief, terrain}
{运动会, meet}
{prime, select, choice, prize, quality}
{分割, 切断, 分离}
{humanities, 人文, 艺术, 文科, arts}
{锄头, hoe}
{鸭子, favourite, favorite, pet}
{speculation, venture}
{暗室, darkroom, 暗房}
{capability, 功能, 产能, capacity}
{drafting, draft}
{jeep, 吉普车, 吉普}
{点阵, basis}
{容量, content, capacity}
{标识, identification}
{筹集, raise, collect}
{trump, 小号, horn, trumpet, cornet, 喇叭}
{fine, ok}
{accurate, exact, precise}
{cave, 洞穴}
{link, fill}
{reversible, two-sided}
{delivery, 笑话, mock, gag, laugh, joke}
{rate, 速度, pace, 速率}
{capacitance, capacity}
{accurate, exact, precise}
{skins, sketch}
{斯普林菲尔德, springfield}
{滑冰, 溜冰, skate}
{w, we}
{muzzle, gag}
{capacitance, capacitors, 电容器, 电容, condenser, capacitive, capacitor}
{tread, pace, stride}
{pace, tempo, 节奏, fast-paced}
{方, fang}
{码, yard, pace, yards}
{cavalry, 骑兵}
{搁置, delay, 延迟, 推迟, shelve, postpone, table}
{能力, capability, 性能, 容量, capacity}
{minerals, mineral, supply}
{break, 显现}
{decree, rule}
{聚合, polymerization, 聚集}
{破坏, break, breakage}
{发生, break}
{外销, 出口, 输出, export}
{assault, violation, survivor}
{破坏, break, 打破}
{break, 暂停, 中断, 中止, suspension, pause}
{破裂, 骨折, 破碎, break, 打破, fracture}
{border, frame}
{decay, conquest}
{poly, 亚克力}
{break, 中断, 中止}
{record, book}
{break, 打破}
{news, 新闻}
{倒塌, sink, 陷入}
{消除, 清除, 去掉, 排除}
